imdb_id,star,genre,runtime,user,critc,dir_popu,ac1_popu,ac2_popu,ac3_popu,total_box_office,n_of_posters,opening_box_office,year,budget_mixed
tt0938283,4.2,Action,103,"1,425",280,1.318891,2.096516,3.018649,3.185386,319713881,50,40325019,2010,150000000
tt0980970,6.3,Adventure,113,235,225,2.193575,3.487511,2.188782,2.111064,418186950,46,24005069,2010,155000000
tt1375666,8.8,Action,148,"3,083",670,4.95888,12.719049,4.09964,4.392829,832402082,99,62785337,2010,160000000
tt0892769,8.1,Animation,98,533,295,3.563952,3.431218,8.855477,2.149055,494870992,75,43732319,2010,165000000
tt0892791,6.3,Animation,93,182,226,1.939034,3.511018,6.941386,9.001241,756244673,82,70838207,2010,165000000
tt1228705,7,Action,124,764,466,4.327491,16.893867,4.112039,3.739935,621156389,109,128122480,2010,170000000
tt0473075,6.6,Action,116,472,305,3.618731,6.872263,6.244397,10.285322,314594597,55,30095259,2010,200000000
tt1104001,6.8,Action,125,684,469,2.1331,6.54252,2.919674,6.622125,400062763,63,44026211,2010,200000000
tt1014759,6.5,Adventure,108,752,460,4.996984,8.858532,19.45855,5.703293,1025491110,92,116101023,2010,200000000
tt0435761,8.3,Animation,103,757,456,1.819264,8.21753,2.576039,2.904266,1069666004,80,110307189,2010,200000000
tt0955308,6.7,Action,140,571,345,3.492204,6.409724,16.031375,2.709952,322459006,61,36063385,2010,210000000
tt0398286,7.8,Animation,100,415,329,1.166136,4.129972,3.398704,2.255014,586477240,86,48767052,2010,260000000
tt1880418,6.4,Comedy,85,14,14,2.740894,2.740894,1.326232,1.147612,4584,4,4584,2011,9000
tt1742336,6.7,Comedy,90,66,171,1.000108,2.087584,9.036686,2.302309,3090593,14,71509,2011,120000
tt1748207,6.6,Drama,85,72,140,1.000004,1.000367,1.000192,2.740092,429448,5,36134,2011,135000
tt1549572,7,Drama,92,252,248,1.8,2.740092,2.033834,1.000005,2102779,18,77740,2011,175000
tt1714210,7.7,Drama,96,73,140,1.000151,1.133652,1.000001,1.000408,1577585,7,27245,2011,190000
tt1758692,6.7,Drama,90,158,194,1.000103,6.153884,4.258508,13.115339,3731489,19,123140,2011,250000
tt1976608,6.8,Documentary,93,5,29,1.000292,1.03976,1,1.00002,1131261,1,20247,2011,500000
tt1594562,5.5,Drama,102,260,292,1.008421,2.558067,2.261739,6.063855,1011535,16,29557,2011,750000
tt1999192,7.5,Documentary,89,8,5,1,5.842252,5.764315,1,7712436,4,1908420,2011,750000
tt1788391,6.4,Crime,95,227,260,1.000553,1.485328,1.577299,1.000009,462206,18,9838,2011,800000
tt1832382,8.3,Drama,123,293,376,1.009704,1.005472,2.110634,1.505453,24426169,29,59481,2011,800000
tt1405365,6.6,Comedy,91,64,194,1.186571,4.123758,3.706622,8.657058,3787689,17,107785,2011,840000
tt1684628,5.9,Drama,107,45,75,1.017781,1.000019,2.212217,1.036,958978,5,43318,2011,900000
tt0088763,8.5,Adventure,116,914,220,2.950194,2.927443,4.539967,3.884478,1239174,79,11332134,2011,1000000
tt1720182,6.8,Drama,107,85,39,1.000001,1.000002,1.116171,1.766596,5391992,6,34038,2011,1000000
tt1441326,6.9,Drama,101,191,350,1.000562,5.094433,5.452175,2.126799,5438911,25,137651,2011,1000000
tt1866249,7.2,Biography,98,136,335,1.01728,2.126799,5.146455,7.004188,11495204,28,113467,2011,1000000
tt1853739,6.5,Horror,95,307,406,2.099423,1.517965,1.556121,1.000162,26887177,25,7020196,2011,1000000
tt1991245,5,Horror,88,280,290,1.192,2.549351,1.794808,2.940895,42411721,23,7955307,2011,1000000
tt1560985,4.2,Horror,83,296,224,1.020101,1.000039,2.603834,1.000073,101759490,21,33732515,2011,1000000
tt1534085,6,Horror,110,95,101,1.000012,1.123364,1.12,1.535845,56491,7,4957,2011,1100000
tt1562568,6.3,Drama,109,34,68,8.388478,8.388478,1.203678,2.248167,842693,8,21495,2011,1800000
tt1767382,5.3,Drama,85,160,217,1.006448,5.094433,1.184874,1.000088,16610760,10,6660234,2011,2000000
tt1630036,7,Drama,129,180,35,1.000003,1.000003,1,1.000004,35185884,6,9112839,2011,2000000
tt1470020,5.8,Drama,91,9,13,2.188872,3.022888,2.892232,4.294617,29384,5,19152,2011,2300000
tt1307926,3.9,Drama,105,10,8,1.072,1.902159,1,1.4,182358,7,119714,2011,2450000
tt1390539,4.8,Adventure,97,17,10,1.000001,3.259717,1.000001,1.000711,549632,7,143532,2011,2500000
tt1509803,6.1,Comedy,93,32,56,1.000003,2.054459,2.037172,1,25935,7,5087,2011,2900000
tt1282046,5.8,Drama,100,10,9,1.000209,4.782262,1.000209,2.688736,78948,2,4070,2011,3000000
tt1535616,5.8,Action,112,234,174,1.000338,5.873348,5.250768,3.579452,156362,15,16700,2011,3000000
tt1855401,5.4,Comedy,94,77,81,1.036676,1.036676,1.04223,1.749007,223652,5,87475,2011,3000000
tt1640459,6.1,Action,86,247,272,1.0576,4.647657,1.017781,2.236425,834953,18,12046,2011,3000000
tt1719071,6.1,Comedy,119,44,45,1.004513,6.324127,3.039816,3.987311,978527,17,9120,2011,4000000
tt0873886,6.2,Action,88,300,273,3.238039,2.038563,4.485367,9.408661,1983596,48,102566,2011,4000000
tt1645080,6.6,Drama,83,76,122,1.556,3.843841,5.34851,1.974495,1989035,19,679160,2011,4000000
tt1629705,6.6,Action,98,50,92,1.000001,3.857368,1.799936,3.93402,1217307,13,15254,2011,4500000
tt0461336,6,Adventure,105,14,15,1,1.1008,1.037206,1.108601,9330465,2,664517,2011,4500000
tt1646974,7.2,Comedy,100,22,88,1.000524,1.000465,2.726848,1.007575,9261711,19,30372,2011,4600000
tt1675192,7.4,Drama,120,235,329,1.18697,4.232354,9.39752,4.106706,4972016,34,52041,2011,4750000
tt1687901,6.5,Horror,107,125,197,1.01512,3.589376,7.091445,3.644076,6924321,27,95933,2011,4900000
tt1609479,6.3,Comedy,91,33,44,1.12,5.865864,6.622125,5.043143,72273,18,1432,2011,5000000
tt1465522,7.6,Comedy,89,230,334,1.0324,1.936881,9.876058,2.477564,5476793,32,52843,2011,5000000
tt1778304,5.8,Horror,83,324,251,1.524653,1.000001,1.168,1.043327,202053386,36,52568183,2011,5000000
tt1618430,6.2,Action,130,27,24,1.000021,2.428609,2.427466,2.043292,11633427,6,327523,2011,5200000
tt1614989,7.6,Crime,100,127,286,1.3035,2.17676,2.317481,4.800805,20188740,32,43013,2011,5250000
tt1508675,7.2,Comedy,93,43,207,1.009292,1.000128,1,1.831684,13480196,22,26363,2011,5500000
tt1716772,6.8,Comedy,97,127,101,1.000099,1.12,1.019656,2.04,86051320,19,35955,2011,5700000
tt1702425,5.5,Comedy,84,73,133,1.12,3.208619,2.341897,6.286101,8446952,14,2287239,2011,6000000
tt1704573,6.8,Biography,99,142,234,1.069275,6.961499,2.002975,6.822825,10106975,12,85805,2011,6000000
tt0427944,7.6,Comedy,92,329,240,1.468867,4.153401,2.675487,5.687897,14660045,25,262923,2011,6500000
tt1723811,7.2,Drama,100,407,491,3.884261,5.400272,3.249483,2.278497,20412841,27,349519,2011,6500000
tt1640484,5.7,Comedy,112,60,49,1.004207,6.48598,1.68395,4.305036,38158601,15,15215487,2011,7000000
tt1661420,7.3,Crime,127,34,165,1.018707,1.175699,1.074479,2.061002,22744132,15,16568,2011,8900000
tt1922612,5.4,Documentary,84,22,64,1.018336,1.908445,1.631784,1.707,17462398,6,5961231,2011,9000000
tt1726669,6.7,Crime,102,227,377,3.885547,6.822825,5.103592,1.717795,4659110,23,37864,2011,10000000
tt1307068,6.7,Adventure,101,244,267,1.030576,5.68539,7.92823,3.064818,11766959,30,3822803,2011,10000000
tt1333125,4.3,Comedy,90,384,183,4.888279,6.764408,2.043839,4.694406,31164747,31,4805878,2011,10000000
tt1655420,7,Biography,99,225,389,1.07056,4.502973,3.906485,6.279035,34240572,54,1750507,2011,10000000
tt0065895,6.2,Crime,116,13,26,1.000428,1.56964,2.319314,3.122853,484873045,2,101053,2011,10800000
tt1235841,7.5,Comedy,95,22,67,1,1.004155,1,1.003259,71906,13,1304,2011,11000000
tt1441951,6.8,Comedy,98,130,176,3.772248,3.277454,3.742298,2.98906,56178935,22,47122,2011,11000000
tt1486193,5.6,Action,113,65,76,1.822226,4.716546,7.953937,2.775504,87793,18,6254,2011,12000000
tt1682180,6.8,Drama,99,247,445,1.366555,8.858532,9.994748,4.323142,12034913,31,160547,2011,12000000
tt1625346,6.3,Comedy,94,212,332,1.468867,18.351039,5.150839,3.589408,22750356,22,310263,2011,12000000
tt1764183,6.6,Drama,100,156,289,1.000001,4.694406,4.93287,2.740092,35830713,23,2002165,2011,12000000
tt1591479,6.5,Action,110,359,217,1.000015,1.005263,4.843459,1.320843,82497035,40,24476632,2011,12000000
tt1636826,6.7,Comedy,88,274,226,1.000103,2.141301,2.034969,1,103028188,40,21051363,2011,12000000
tt1706593,7.1,Drama,84,486,415,1.597452,1.555467,1.477298,5.522272,123681790,53,22004098,2011,12000000
tt1478964,6.6,Action,88,312,404,1.521723,3.481561,5.964281,1.008891,6459183,22,139506,2011,13000000
tt1885265,5.5,Comedy,111,46,40,4.642021,4.642021,2.666564,10.288366,35579177,6,15583924,2011,14000000
tt0431021,5.9,Horror,92,175,264,1.021178,1.554569,4.491801,2.536284,82925064,33,17732480,2011,14000000
tt1007029,6.4,Biography,105,372,334,1.001044,6.42216,5.006408,3.431592,115592104,30,220409,2011,14000000
tt1535612,5.1,Action,90,47,59,1.327329,4.845434,12.282403,3.960884,1148578,16,18015,2011,15000000
tt2091473,6.6,Drama,106,107,240,1.522463,8.312798,4.658718,3.880856,12394562,21,173915,2011,15000000
tt1258972,5.4,Action,96,228,209,2.167835,6.409724,1.00925,7.872383,22018988,31,7910980,2011,15000000
tt0780504,7.8,Crime,100,"1,332",691,1.99581,7.875337,3.249483,7.220283,78054825,73,11340461,2011,15000000
tt1596365,6.4,Drama,95,522,465,1.000135,5.914038,4.110159,4.457283,128955898,44,20874072,2011,15000000
tt1545106,5.2,Comedy,93,45,53,1.741581,4.22282,4.483476,1.003019,94812,10,548,2011,16000000
tt1716777,7.1,Comedy,114,81,105,3.069535,8.840379,4.888279,4.666956,12617472,22,4255423,2011,16000000
tt1748122,7.8,Adventure,94,403,493,3.67243,1.013109,2.42955,10.184027,68582095,54,522996,2011,16000000
tt1433822,4.1,Horror,82,116,142,1.000111,3.371005,8.931032,3.601899,10637281,14,2841488,2011,17000000
tt1748179,6.2,Drama,119,145,196,1.018197,5.038738,12.081199,6.999314,14518884,32,3202,2011,17700000
tt1967545,6.9,Drama,111,113,219,1.468867,8.159558,16.819145,1.013231,14189810,21,5175282,2011,18000000
tt0810922,6.3,Comedy,97,89,135,1.245671,2.602531,5.249237,1.705298,15374,25,3464679,2011,19000000
tt1870529,6.5,Drama,121,38,99,1.184089,3.972299,3.18352,3.05788,5745503,10,2603370,2011,19000000
tt1284575,5.7,Comedy,92,305,287,1.898255,6.941386,2.903831,4.163265,215448997,42,31603106,2011,19000000
tt1270262,7.1,Biography,109,134,167,3.05709,5.405559,2.010849,1.000001,2406666,22,96414,2011,19100000
tt1571222,6.4,Biography,99,196,347,1.567479,5.400272,7.92823,8.405778,14807531,36,167953,2011,20000000
tt1366365,4.9,Action,93,125,120,1,27.194193,10.184027,5.038738,25361206,35,1831588,2011,20000000
tt0795461,3.5,Comedy,86,188,151,1.003519,2.163364,3.144101,4.102685,78613981,38,14157367,2011,20000000
tt1340800,7.1,Drama,127,552,479,1.180828,7.740216,5.661008,9.489176,81452811,38,310562,2011,21000000
tt1506999,5.8,Action,93,405,395,5.098212,3.759343,9.1312,5.400272,36374700,46,8425370,2011,23000000
tt1124035,7.1,Drama,101,295,428,6.793614,3.698061,6.793614,5.405763,77735925,35,10470143,2011,23000000
tt1742650,4.9,Comedy,89,67,167,1.117704,2.115864,10.200669,4.346945,24474463,22,4402201,2011,24000000
tt1633356,4,Horror,91,137,232,1.139675,2.558067,1.009247,1.331874,32209741,18,8404260,2011,25000000
tt1692486,7.2,Comedy,80,188,376,2.429089,5.292712,8.159558,6.221535,38112154,28,7139,2011,25000000
tt1366344,5.7,Comedy,81,117,143,2.277909,4.372653,1.867404,5.865864,38749404,25,9851435,2011,25000000
tt1440232,7.1,Comedy,154,48,118,1.85233,3.24644,7.734569,1.701763,48530887,22,25654,2011,25000000
tt1787759,4.6,Comedy,106,35,31,4.642021,4.642021,2.076239,3.222528,53345287,6,25068677,2011,25000000
tt1601913,6.8,Action,117,791,412,2.79094,20.763191,8.71363,5.687134,81249176,45,19665101,2011,25000000
tt1327194,6.5,Drama,101,111,168,1.023995,10.485838,2.306701,2.035493,96633833,35,22518358,2011,25000000
tt1524137,6.5,Action,109,167,268,4.005346,9.613769,4.699463,10.271945,98406855,39,24349815,2011,25000000
tt1408253,6.2,Action,99,119,149,1.550601,7.291108,5.842252,1.930831,153733800,35,41516170,2011,25000000
tt1212450,7.3,Crime,115,288,355,1.00127,9.489176,5.864879,8.47098,54393637,46,10001982,2011,26000000
tt1598822,5.7,Comedy,118,139,201,2.626826,2.115864,4.336919,4.108568,146850273,30,13019180,2011,26000000
tt1517489,3.5,Action,89,89,73,3.264354,10.490145,1.778517,2.637861,80681183,23,14987,2011,27000000
tt1710396,5.7,Comedy,117,72,95,1.000309,2.255582,1.500102,2.347085,31157914,10,11225190,2011,27500000
tt1622547,6.1,Action,83,129,220,1.191246,5.824542,2.418467,1.469235,40966716,29,13330118,2011,28000000
tt1702439,6.7,Drama,115,174,183,2.070234,2.772616,7.059138,7.391783,94050951,24,21401594,2011,28000000
tt1772230,5.9,Action,125,30,65,1.64,11.592441,1.019054,3.789265,8593154,19,55850,2011,30000000
tt0383010,5.1,Comedy,92,195,162,1.078655,1.945499,1.777439,1.707355,54052249,26,17010125,2011,30000000
tt1195478,6.2,Comedy,124,149,231,1.646037,2.903831,9.036686,29.230434,61623819,33,10610060,2011,30000000
tt1535438,6.3,Comedy,100,187,233,1.620241,6.42216,12.417972,5.68539,133085295,26,14650121,2011,30000000
tt1276104,7.4,Action,118,707,597,4.659589,4.09964,10.184027,9.036686,170466405,71,20801552,2011,30000000
tt1327773,7.2,Biography,132,340,303,1.024886,6.549709,2.828409,5.649839,177025498,32,24637312,2011,30000000
tt1606389,6.8,Drama,104,173,212,1.078168,9.208256,4.845434,9.280954,197618160,38,41202458,2011,30000000
tt0898367,7.3,Adventure,111,535,360,1.00127,8.405778,18.351039,2.708614,92476,47,73636,2011,32000000
tt0086190,8.3,Action,135,696,215,2.099843,7.209334,9.157321,5.737895,16124,127,23019618,2011,32350000
tt1931435,5.6,Comedy,90,111,135,1.000003,12.081199,4.073776,5.627059,48425971,28,7591663,2011,32500000
tt1478338,6.8,Comedy,125,506,377,2.127285,6.555163,3.502602,22.995566,289632023,42,26247410,2011,32500000
tt1656190,6.5,Action,94,141,257,2.171477,17.767075,1.005418,3.968372,41495213,48,7892539,2011,33000000
tt1800741,6.5,Drama,99,74,119,1.174134,1.899991,2.596094,1.927438,165552290,30,11731708,2011,33000000
tt1674784,5.3,Crime,91,127,129,2.086373,6.363603,9.994748,2.932415,786532,26,16816,2011,35000000
tt1547234,6.5,Action,91,189,249,3.306095,4.09964,4.232354,2.658796,31393201,32,6030164,2011,35000000
tt1904996,6.2,Action,118,148,224,1.09049,17.767075,5.18885,1.465165,48543388,33,7008222,2011,35000000
tt1616195,6.6,Biography,137,288,399,5.965496,12.719049,4.250679,7.088523,84606030,30,11217324,2011,35000000
tt1758830,6.2,Comedy,134,259,288,1.116728,4.645266,3.682929,1.000214,90221182,39,11579175,2011,35000000
tt1632708,6.6,Comedy,109,213,237,1.7849,7.009915,4.163265,3.011304,146595891,41,18622150,2011,35000000
tt1637688,6.7,Action,109,485,366,1.477302,4.163265,6.866925,6.999314,165103952,52,12050368,2011,35000000
tt1316616,5.8,Biography,112,54,76,1.523386,4.322082,4.809192,2.856777,4020990,8,705537,2011,36000000
tt1564349,6.9,Drama,113,90,130,2.581761,10.631442,3.573313,1.833308,96068724,25,19152401,2011,37000000
tt0084787,8.1,Horror,109,979,303,4.463345,7.544655,2.059555,4.769714,27573078,58,8493665,2011,38000000
tt1411250,6.4,Action,119,348,302,1.307048,11.666195,4.926837,3.867399,94763758,62,19030375,2011,38000000
tt1142977,7,Animation,87,177,380,4.996984,5.731955,5.10027,2.350025,81150788,43,11412213,2011,39000000
tt1701210,6.7,Action,130,37,77,1.562437,2.698678,8.008019,11.245219,435220,23,6764,2011,40000000
tt0763831,5.9,Comedy,91,101,72,1.7065,9.001241,3.814442,2.080913,20790486,20,6176280,2011,40000000
tt1430615,6.5,Biography,107,66,124,1.076319,7.223705,3.880856,1.000781,25268680,28,7760205,2011,40000000
tt1694020,5.8,Comedy,95,109,146,2.077721,2.436197,3.408007,1.169238,41294674,27,5290629,2011,40000000
tt0477302,6.9,Adventure,129,358,285,1.157832,1.4,8.21753,9.015756,55247881,30,72348,2011,40000000
tt1462769,6.6,Comedy,105,113,159,1.163968,5.123338,3.939419,1.000057,55249159,23,10822903,2011,40000000
tt1657507,6.4,Action,108,211,199,2.066272,9.764883,1.66842,2.377173,72295262,31,10408176,2011,40000000
tt1622979,5.9,Fantasy,92,234,277,1.004679,1.761991,2.132388,1.601253,155011165,40,18031396,2011,40000000
tt1649419,7.6,Drama,113,342,376,1.000131,7.088523,9.1312,5.910427,169590606,53,143818,2011,40000000
tt1598828,5.3,Action,91,175,125,1.00188,5.627059,2.575983,1.136108,36197221,30,11515790,2011,42000000
tt1648179,6.4,Action,105,122,154,1.122377,5.900541,7.350589,1.240617,73239258,34,11816596,2011,42000000
tt1232829,7.2,Action,109,365,376,1.476421,4.372653,4.845434,7.291108,202812429,55,36302612,2011,42000000
tt1343727,7.1,Action,95,625,448,1.000829,4.926837,9.760841,9.820772,41467606,54,6278491,2011,45000000
tt1204342,7.1,Adventure,103,257,396,1.130948,7.606161,2.903831,2.889292,160971922,39,29239026,2011,45000000
tt1634122,6.3,Action,101,153,150,1.319143,4.795951,11.705044,7.091445,164640401,37,3833300,2011,45000000
tt1397280,6.3,Action,91,468,358,2.066272,20.763191,6.487777,5.105305,377807404,72,49514769,2011,45000000
tt1389137,7.1,Comedy,124,212,256,2.01788,8.312798,19.548051,3.836655,118729073,42,9360434,2011,50000000
tt1229340,6.3,Comedy,119,355,273,3.087322,3.208619,6.187155,4.645266,172185754,32,26232425,2011,50000000
tt1428538,6.1,Action,88,315,354,2.118664,6.635733,6.244397,9.133735,214949716,59,19690956,2011,50000000
tt1637725,7,Comedy,106,634,455,7.207369,9.613769,7.009915,7.207369,556016627,54,54415205,2011,50000000
tt1488555,6.3,Comedy,112,157,215,1.271058,3.258353,20.825026,6.622125,75997067,28,13531115,2011,52000000
tt0454921,8,Biography,117,638,200,1.638138,8.190976,10.288366,3.045457,3373,36,26541709,2011,55000000
tt1308729,5.7,Action,92,139,284,2.965612,10.914564,7.774648,5.804188,22597969,41,4548201,2011,55000000
tt1298649,5.7,Action,98,214,265,1.908754,6.155562,5.643957,4.372653,67130045,44,12750297,2011,55000000
tt1430626,6.7,Animation,88,105,237,1.000246,3.075045,7.350589,1.778517,136143605,43,11137734,2011,55000000
tt0455944,7.2,Action,132,476,304,2.455965,6.59132,4.472348,6.326312,192903624,76,34137828,2011,55000000
tt1232200,5.6,Comedy,116,213,157,2.289347,10.445516,3.706622,3.204404,58085235,36,13453714,2011,57500000
tt1623288,7,Animation,90,186,335,1.0216,2.708614,4.796538,2.149055,108119662,51,14087050,2011,60000000
tt1598778,6.6,Drama,106,425,449,5.098212,8.312798,8.159558,7.852026,137551594,59,22403596,2011,60000000
tt0458481,6.5,Crime,102,249,344,2.229302,4.112039,10.490145,16.819145,39499349,105,6317683,2011,65000000
tt1596350,6.3,Action,103,245,239,2.294987,6.783647,8.840379,9.489176,156974557,44,17405930,2011,65000000
tt1645170,6.4,Comedy,83,320,314,1.014308,3.307515,5.249237,5.039156,180148897,46,17435092,2011,65000000
tt0443272,7.4,Biography,149,744,546,7.709623,2.64914,2.222655,2.298996,273346281,28,944308,2011,65000000
tt1611224,5.9,Action,94,359,397,1.163614,1.250043,2.829337,5.405559,137489730,57,16306974,2011,67500000
tt1482459,6.4,Animation,86,207,239,2.70333,10.485838,2.018561,7.593723,350976753,56,70217070,2011,67500000
tt1336608,5.9,Comedy,123,365,357,1.090646,2.772616,2.65376,12.950508,61031932,32,14437269,2011,70000000
tt1448755,6.5,Action,116,164,191,1.000011,17.767075,6.652967,12.081199,65409046,43,9352008,2011,70000000
tt1568911,7.2,Drama,146,506,393,7.709623,1.018166,2.927467,5.289463,156815529,33,7515402,2011,70000000
tt1496025,6.4,Action,88,285,249,1.137785,10.271945,3.390129,2.892146,160379930,53,25306725,2011,70000000
tt1253864,6,Action,110,410,282,1.715632,27.194193,4.112039,9.353647,211562435,63,32206425,2011,75000000
tt0810913,3.4,Comedy,91,292,156,3.183311,10.445516,4.848648,12.282403,150519217,26,25003575,2011,79000000
tt1397514,5.8,Action,94,146,177,2.107282,4.989994,10.726285,6.24518,318146162,45,27335363,2011,79000000
tt1615918,4.4,Animation,87,60,89,1.939034,4.618976,4.61379,2.549351,349088523,56,23244744,2011,80000000
tt1411697,6.5,Comedy,102,403,381,1.283371,5.798012,5.522748,3.492929,586464305,54,85946294,2011,80000000
tt1430607,7.1,Animation,97,84,197,1.6184,8.249786,5.006408,15.551772,149717124,46,12068931,2011,85000000
tt1667353,5.6,Adventure,106,212,382,1.715632,3.001467,8.184539,4.250679,173613482,51,18132085,2011,85000000
tt1599348,6.8,Action,115,282,299,1.094119,6.59132,20.825026,4.546519,208542162,47,40172720,2011,85000000
tt0837562,7.1,Animation,91,180,263,1.017954,10.445516,5.900541,3.706622,378505812,59,42522194,2011,85000000
tt0120784,7.1,Action,100,398,148,1.294522,5.186713,1.614733,5.687897,59736,29,21221526,2011,90000000
